[đồng thời]	{}	"simultaneously(icl>how,com>simultaneous)"	"AT THE SAME INSTANT"	"THEY SPOKE SIMULTANEOUSLY"	{misc}	2,auto-polysemic-3lang;
[đồng trục]	{}	"coaxial(icl>adj)"	"HAVING A COMMON AXIS"	""	{a}	2,auto-monosemic-2lang;
[động từ không cần bổ ngữ]	{}	"intransitive(icl>adj,ant>transitive)"	"DESIGNATING A VERB THAT DOES NOT REQUIRE OR CANNOT TAKE A DIRECT OBJECT"	""	{a}	2,auto-monosemic-2lang;
[động vật]	{}	"animal(icl>organism>thing)"	"A LIVING ORGANISM CHARACTERIZED BY VOLUNTARY MOVEMENT"	""	{n}	2,auto-polysemic-3lang;
[động vật học) cá mù làn]	{}	"sow(icl>swine>thing)"	"AN ADULT FEMALE HOG"	""	{n}	2,auto-monosemic-2lang;
[động vật sinh sản]	{}	"reproductive(icl>adj,equ>generative)"	"PRODUCING NEW LIFE OR OFFSPRING"	"THE REPRODUCTIVE POTENTIAL OF A SPECIES IS ITS RELATIVE CAPACITY TO REPRODUCE ITSELF UNDER OPTIMAL CONDITIONS"	{a}	2,auto-monosemic-2lang;
[đồng ý]	{}	"consent(icl>react>do,equ>accept,agt>thing,obj>thing)"	"GIVE AN AFFIRMATIVE REPLY TO"	"RESPOND FAVORABLY TO"	{v}	2,auto-polysemic-3lang;
[đồn]	{}	"post(icl>position>thing)"	"THE POSITION WHERE SOMEONE (AS A GUARD OR SENTRY) STANDS OR IS ASSIGNED TO STAND"	"A SOLDIER MANNED THE ENTRANCE POST"	{n}	2,auto-polysemic-3lang;
[dọn sạch]	{}	"clean(icl>remove>do,cob>thing,agt>person,obj>thing,ins>thing)"	"MAKE CLEAN BY REMOVING DIRT"	"CLEAN THE TABLE"	{v}	2,auto-polysemic-3lang;
[đồn tiền tiêu]	{}	"outpost(icl>colony>thing,equ>frontier_settlement)"	"A SETTLEMENT ON THE FRONTIER OF CIVILIZATION"	""	{n}	2,auto-polysemic-3lang;
[đơn tính]	{}	"unisexual(icl>adj)"	"RELATING TO ONLY ONE SEX OR HAVING ONLY ONE TYPE OF SEXUAL ORGAN"	"NOT HERMAPHRODITIC"	{a}	2,auto-monosemic-2lang;
[đồ nữ trang rẻ tiền]	{}	"trinket(icl>adornment>thing,equ>bangle)"	"CHEAP SHOWY JEWELRY OR ORNAMENT ON CLOTHING"	""	{n}	2,auto-monosemic-2lang;
[đơn vị điện thế]	{}	"volt(icl>potential_unit>thing)"	"A UNIT OF POTENTIAL EQUAL TO THE POTENTIAL DIFFERENCE BETWEEN TWO POINTS ON A CONDUCTOR CARRYING A CURRENT OF 1 AMPERE WHEN THE POWER DISSIPATED BETWEEN THE TWO POINTS IS 1 WATT"	"EQUIVALENT TO THE POTENTIAL DIFFERENCE ACROSS A RESISTANCE OF 1 OHM WHEN 1 AMPERE OF CURRENT FLOWS THROUGH IT"	{n}	2,auto-monosemic-2lang;
[đơn vị]	{}	"unit(icl>measure>abstract_thing,aoj>uw)"	"ANY DIVISION OF QUANTITY ACCEPTED AS A STANDARD OF MEASUREMENT OR EXCHANGE"	"THE METRE IS A UNIT OF LENGTH"	{n}	2,auto-polysemic-3lang;
[đơn vị]	{}	"unit(icl>part>abstract_thing)"	"AN INDIVIDUAL REGARDED AS A STRUCTURAL OR FUNCTIONAL CONSTITUENT OF A WHOLE"	"THE WORD IS A BASIC LINGUISTIC UNIT"	{n}	2,auto-polysemic-3lang;
[đơn vị]	{}	"unit(icl>subdivision>concrete_thing,aoj>uw)"	"AN ORGANIZATION REGARDED AS PART OF A LARGER SOCIAL GROUP"	"AFTER THE BATTLE THE SOLDIER HAD TROUBLE REJOINING HIS UNIT"	{n}	2,auto-polysemic-3lang;
[đỏ]	{}	"red(icl>adj,equ>crimson)"	"SUFFUSED WITH OR AS IF WITH BLOOD FROM EMOTION OR EXERTION"	"TURNED RED FROM EXERTION"	{a}	2,auto-polysemic-3lang;
[đồ sộ]	{}	"monumental(icl>adj,equ>massive)"	"IMPOSING IN SIZE OR BULK OR SOLIDITY"	"A MONUMENTAL SCALE"	{a}	2,auto-polysemic-3lang;
[đổ]	{}	"spill(icl>pour>do,plt>thing,plf>thing,agt>thing,obj>thing)"	"POUR OUT IN DROPS OR SMALL QUANTITIES OR AS IF IN DROPS OR SMALL QUANTITIES"	"WHO HAS SPILT THE MILK?"	{v}	2,auto-polysemic-3lang;
[đồ sứ]	{}	"china(icl>crockery>thing,equ>chinaware)"	"DISHWARE MADE OF HIGH QUALITY PORCELAIN"	""	{n}	2,auto-polysemic-3lang;
[đồ sứ]	{}	"china(icl>porcelain>thing)"	"HIGH QUALITY PORCELAIN ORIGINALLY MADE ONLY IN CHINA"	""	{n}	2,auto-polysemic-3lang;
[đỡ]	{}	"support(icl>approve>do,equ>back,agt>person,obj>thing)"	"CHEER OR VOTE FOR"	"WE (OBJ) SUPPORT DEMOCRATS (OBJ)"	{v}	2,auto-polysemic-3lang;
[đồ tặng]	{}	"gift(icl>acquisition>thing)"	"SOMETHING ACQUIRED WITHOUT COMPENSATION"	""	{n}	2,auto-polysemic-3lang;
[đồ tặng]	{}	"present(icl>gift>thing)"	"SOMETHING PRESENTED AS A GIFT"	"HIS TIE WAS A PRESENT FROM HIS WIFE"	{n}	2,auto-polysemic-3lang;
[đốt]	{}	"burn(icl>destroy>do,com>fire,agt>thing,obj>thing,ins>concrete_thing)"	"DESTROY BY FIRE"	"THEY (AGT) BURNED THE HOUSE (OBJ) AND HIS DIARIES"	{v}	2,auto-polysemic-3lang;
[đốt]	{}	"burn(icl>destroy>occur,com>fire,cob>thing,obj>thing)"	"DESTROY (ABOUT FIRE)"	"THE FIRE (OBJ) BURNED THE HOUSE (СOB)"	{v}	2,auto-polysemic-3lang;
[đốt]	{}	"burn(icl>use_up>do,com>energy,agt>person,obj>thing)"	"USE UP (ENERGY)"	"BURN CALORIES (OBJ) THROUGH VIGOROUS EXERCISE"	{v}	2,auto-polysemic-3lang;
[đốt cháy]	{}	"burn(icl>destroy>do,com>fire,agt>thing,obj>thing,ins>concrete_thing)"	"DESTROY BY FIRE"	"THEY (AGT) BURNED THE HOUSE (OBJ) AND HIS DIARIES"	{v}	2,auto-polysemic-3lang;
[đốt cháy]	{}	"burn(icl>destroy>occur,com>fire,cob>thing,obj>thing)"	"DESTROY (ABOUT FIRE)"	"THE FIRE (OBJ) BURNED THE HOUSE (СOB)"	{v}	2,auto-polysemic-3lang;
[đốt cháy]	{}	"burn(icl>use_up>do,com>energy,agt>person,obj>thing)"	"USE UP (ENERGY)"	"BURN CALORIES (OBJ) THROUGH VIGOROUS EXERCISE"	{v}	2,auto-polysemic-3lang;
[đốt cháy]	{}	"fire(icl>cause>do,equ>burn,agt>thing,obj>thing,ins>concrete_thing)"	"TO DESTROY BY FIRE"	"THEY WERE DEAD LONG BEFORE THE HOUSE (OBJ) WAS FIRED"	{v}	2,auto-polysemic-3lang;
[đơteri]	{}	"deuterium(icl>hydrogen_atom>thing)"	"AN ISOTOPE OF HYDROGEN WHICH HAS ONE NEUTRON (AS OPPOSED TO ZERO NEUTRONS IN HYDROGEN)"	""	{n}	2,auto-monosemic-2lang;
[đơteron]	{}	"deuteron(icl>particle>thing)"	"THE NUCLEUS OF DEUTERIUM"	"CONSISTS OF ONE PROTON AND ONE NEUTRON"	{n}	2,auto-monosemic-2lang;
[đốt]	{}	"fire(icl>cause>do,equ>burn,agt>thing,obj>thing,ins>concrete_thing)"	"TO DESTROY BY FIRE"	"THEY WERE DEAD LONG BEFORE THE HOUSE (OBJ) WAS FIRED"	{v}	2,auto-polysemic-3lang;
[đồ thị]	{}	"graphic(icl>adj,com>graph)"	"RELATING TO OR PRESENTED BY A GRAPH"	"A GRAPHIC PRESENTATION OF THE DATA"	{a}	2,auto-polysemic-3lang;
[đô thị hoá]	{}	"urbanize(icl>change>do,agt>thing,obj>thing)"	"IMPART URBAN HABITS, WAYS OF LIFE, OR RESPONSIBILITIES UPON"	"BIRDS ARE BEING URBANIZED BY PEOPLE IN OUTDOOR CAFES FEEDING THEM"	{v}	2,auto-monosemic-2lang;
[đồ]	{}	"thing(icl>artifact>thing)"	"AN ARTIFACT"	"HOW DOES THIS THING WORK?"	{n}	2,auto-polysemic-3lang;
[đồ]	{}	"thing(icl>physical_entity>thing)"	"A SEPARATE AND SELF-CONTAINED ENTITY"	""	{n}	2,auto-polysemic-3lang;
[đồ thuỷ tinh]	{}	"glassware(icl>tableware>thing)"	"AN ARTICLE OF TABLEWARE MADE OF GLASS"	""	{n}	2,auto-monosemic-2lang;
[đột ngột]	{}	"abrupt(icl>adj)"	"EXCEEDINGLY SUDDEN AND UNEXPECTED"	"CAME TO AN ABRUPT STOP"	{a}	2,auto-polysemic-3lang;
[đột ngột]	{}	"abruptly(icl>how,com>abrupt)"	"QUICKLY AND WITHOUT WARNING"	"HE STOPPED SUDDENLY"	{misc}	2,auto-polysemic-3lang;
[đột ngột]	{}	"sudden(icl>adj,ant>gradual)"	"HAPPENING WITHOUT WARNING OR IN A SHORT SPACE OF TIME"	"A SUDDEN STORM"	{a}	2,auto-polysemic-3lang;
[đột ngột]	{}	"suddenly(icl>how,equ>abruptly,com>sudden)"	"QUICKLY AND WITHOUT WARNING"	"HE STOPPED SUDDENLY"	{misc}	2,auto-polysemic-3lang;
[đột nhiên]	{}	"sudden(icl>adj,ant>gradual)"	"HAPPENING WITHOUT WARNING OR IN A SHORT SPACE OF TIME"	"A SUDDEN STORM"	{a}	2,auto-polysemic-3lang;
[đột nhiên]	{}	"suddenly(icl>how,equ>abruptly,com>sudden)"	"QUICKLY AND WITHOUT WARNING"	"HE STOPPED SUDDENLY"	{misc}	2,auto-polysemic-3lang;
[đồ trang hoàng]	{}	"ornament(icl>artifact>thing,equ>decoration)"	"SOMETHING USED TO BEAUTIFY"	""	{n}	2,auto-polysemic-3lang;
[đồ trang sức đá chạm]	{}	"cameo(icl>anaglyph>thing)"	"ENGRAVING OR CARVING IN LOW RELIEF ON A STONE (AS IN A BROOCH OR RING)"	""	{n}	2,auto-monosemic-2lang;
[đồ trang sức hình bọ hung]	{}	"scarab(icl>dung_beetle>thing)"	"SCARABAEID BEETLE CONSIDERED DIVINE BY ANCIENT EGYPTIANS"	""	{n}	1,auto-monosemic-1lang;
[đốt]	{}	"segment(icl>part>thing)"	"ONE OF THE PARTS INTO WHICH SOMETHING NATURALLY DIVIDES"	"A SEGMENT OF AN ORANGE"	{n}	2,auto-polysemic-3lang;
[đốt thành tro]	{}	"calcine(icl>heat>do,agt>thing,obj>thing)"	"HEAT A SUBSTANCE SO THAT IT OXIDIZES OR REDUCES"	""	{v}	1,auto-monosemic-1lang;
[đồ uống]	{}	"beverage(icl>food>thing)"	"ANY LIQUID SUITABLE FOR DRINKING"	"MAY I TAKE YOUR BEVERAGE ORDER?"	{n}	2,auto-polysemic-3lang;
[đồ uống]	{}	"drink(icl>food>thing,equ>beverage)"	"ANY LIQUID SUITABLE FOR DRINKING"	"MAY I TAKE YOUR BEVERAGE ORDER?"	{n}	2,auto-polysemic-3lang;
[đồ vàng bạc chạm lộng]	{}	"filigree(icl>embellishment>thing)"	"DELICATE AND INTRICATE ORNAMENTATION (USUALLY IN GOLD OR SILVER OR OTHER FINE TWISTED WIRE)"	""	{n}	2,auto-monosemic-2lang;
[đồ vật bằng sắt]	{}	"ironwork(icl>work>thing)"	"WORK MADE OF IRON (GRATINGS OR RAILS OR RAILINGS ETC)"	"THE HOUSES HAD MUCH ORNAMENTAL IRONWORK"	{n}	2,auto-monosemic-2lang;
[đô vật]	{}	"wrestler(icl>combatant>thing)"	"COMBATANT WHO TRIES TO THROW OPPONENT TO THE GROUND"	""	{n}	2,auto-polysemic-3lang;
[dưa bổ]	{}	"melon(icl>gourd>thing)"	"ANY OF VARIOUS FRUIT OF CUCURBITACEOUS VINES INCLUDING: MUSKMELONS"	"WATERMELONS"	{n}	1,auto-monosemic-1lang;
[dừa]	{}	"coconut(icl>palm>thing)"	"TALL PALM TREE BEARING COCONUTS AS FRUITS"	"WIDELY PLANTED THROUGHOUT THE TROPICS"	{n}	1,auto-monosemic-1lang;
[đưa]	{}	"drive(icl>operate>do,plt>thing,plf>thing,agt>person,obj>vehicle,scn>thing)"	"OPERATE OR CONTROL A VEHICLE"	"HE (AGT)  DRIVES THE CAR (OBJ)"	{v}	2,auto-polysemic-3lang;
[dưa hấu]	{}	"watermelon(icl>melon>thing)"	"LARGE OBLONG OR ROUNDISH MELON WITH A HARD GREEN RIND AND SWEET WATERY RED OR OCCASIONALLY YELLOWISH PULP"	""	{n}	1,auto-monosemic-1lang;
[đưa]	{}	"lead(icl>hash_out>do,equ>moderate,agt>thing,obj>process)"	"PRESIDE OVER"	"JOHN (AGT) LED THE DISCUSSION (OBJ)"	{v}	2,auto-polysemic-3lang;
[dứa]	{}	"pineapple(icl>herb>thing)"	"A TROPICAL AMERICAN PLANT BEARING A LARGE FLESHY EDIBLE FRUIT WITH A TERMINAL TUFT OF STIFF LEAVES"	"WIDELY CULTIVATED IN THE TROPICS"	{n}	2,auto-polysemic-3lang;
[dựa vào]	{}	"base(icl>ground>do,cob>thing,agt>volitional_thing,obj>thing)"	"USE AS A BASIS FOR"	"BASE A CLAIM (OBJ) ON SOME OBSERVATION (COB)"	{v}	2,auto-polysemic-3lang;
[dựa vào sức mình]	{}	"self-reliant(icl>adj,equ>autonomous)"	"(OF PERSONS) FREE FROM EXTERNAL CONTROL AND CONSTRAINT IN E.G. ACTION AND JUDGMENT"	""	{a}	1,auto-monosemic-1lang;
[dù]	{}	"brolly(icl>umbrella>thing,equ>gamp)"	"COLLOQUIAL TERMS FOR AN UMBRELLA"	""	{n}	2,auto-polysemic-3lang;
[du canh]	{}	"nomadic(icl>adj,equ>mobile)"	"(OF GROUPS OF PEOPLE) TENDING TO TRAVEL AND CHANGE SETTLEMENTS FREQUENTLY"	"THE NOMADIC HABITS OF THE BEDOUINS"	{a}	2,auto-monosemic-2lang;
[đức]	{}	"german(icl>adj)"	"OF OR RELATING TO GERMANY"	"GERMAN NATIONAL TEAM"	{a}	2,auto-polysemic-3lang;
[đức hạnh]	{}	"virtue(icl>good>thing)"	"A PARTICULAR MORAL EXCELLENCE"	""	{n}	2,auto-polysemic-3lang;
[đức hạnh]	{}	"virtue(icl>worth>thing,equ>merit,ant>demerit)"	"ANY ADMIRABLE QUALITY OR ATTRIBUTE"	"WORK OF GREAT MERIT"	{n}	2,auto-polysemic-3lang;
[đục lỗ]	{}	"perforate(icl>enter>do,equ>penetrate,agt>thing,obj>thing,ins>thing,asp>thing)"	"PASS INTO OR THROUGH, OFTEN BY OVERCOMING RESISTANCE"	"THE BULLET PENETRATED HER CHEST"	{v}	2,auto-polysemic-3lang;
[đực]	{}	"male(icl>adj,ant>female)"	"BEING THE SEX (OF PLANT OR ANIMAL) THAT PRODUCES GAMETES (SPERMATOZOA) THAT PERFORM THE FERTILIZING FUNCTION IN GENERATION"	"A MALE INFANT"	{a}	2,auto-polysemic-3lang;
[đục thủng để đánh đắm]	{}	"scuttle(icl>run>do,equ>scurry,plt>thing,plf>thing,agt>living_thing)"	"TO MOVE ABOUT OR PROCEED HURRIEDLY"	"SO TERRIFIED BY THE EXTRAORDINARY EBBING OF THE SEA THAT THEY SCURRIED TO HIGHER GROUND"	{v}	2,auto-monosemic-2lang;
[đức tính]	{}	"virtue(icl>good>thing)"	"A PARTICULAR MORAL EXCELLENCE"	""	{n}	2,auto-polysemic-3lang;
[đức tính]	{}	"virtue(icl>worth>thing,equ>merit,ant>demerit)"	"ANY ADMIRABLE QUALITY OR ATTRIBUTE"	"WORK OF GREAT MERIT"	{n}	2,auto-polysemic-3lang;
[du cư]	{}	"nomadic(icl>adj,equ>mobile)"	"(OF GROUPS OF PEOPLE) TENDING TO TRAVEL AND CHANGE SETTLEMENTS FREQUENTLY"	"THE NOMADIC HABITS OF THE BEDOUINS"	{a}	2,auto-monosemic-2lang;
[dục vọng giao cấu]	{}	"venereal(icl>adj,equ>genital,com>genitals)"	"OF OR RELATING TO THE EXTERNAL SEX ORGANS"	"VENEREAL DISEASE"	{a}	2,auto-monosemic-2lang;
[dục vọng tình yêu tha thiết]	{}	"unbridled(icl>adj)"	"NOT RESTRAINED OR CONTROLLED"	"UNBRIDLED RAGE"	{a}	2,auto-monosemic-2lang;
[du dương]	{}	"tuneful(icl>adj,ant>tuneless)"	"HAVING A MUSICAL SOUND"	"ESPECIALLY A PLEASING TUNE"	{a}	2,auto-polysemic-3lang;
[đu đủ]	{}	"papaya(icl>fruit_tree>thing)"	"TROPICAL AMERICAN SHRUB OR SMALL TREE HAVING HUGE DEEPLY PALMATELY CLEFT LEAVES AND LARGE OBLONG YELLOW FRUIT"	""	{n}	1,auto-monosemic-1lang;
[đủ]	{}	"enough(icl>how,equ>plenty,ben>volitional_thing,pur>uw,frm>thing)"	"IN SUFFICIENT QUANTITY"	"WE HAVE ENOUGH OF EVERYTHING (FRM) FOR THE TRIP (PUR)"	{misc}	2,auto-polysemic-3lang;
[dữ kiện]	{}	"data(icl>collection>thing)"	"A COLLECTION OF FACTS FROM WHICH CONCLUSIONS MAY BE DRAWN"	"STATISTICAL DATA"	{n}	1,auto-monosemic-1lang;
[du ký]	{}	"odyssey(icl>journey>thing)"	"A LONG WANDERING AND EVENTFUL JOURNEY"	""	{n}	2,auto-monosemic-2lang;
[du mục]	{}	"nomadic(icl>adj,equ>mobile)"	"(OF GROUPS OF PEOPLE) TENDING TO TRAVEL AND CHANGE SETTLEMENTS FREQUENTLY"	"THE NOMADIC HABITS OF THE BEDOUINS"	{a}	2,auto-monosemic-2lang;
[dùng]	{}	"apply(icl>use>do,cob>uw,agt>volitional_thing,obj>thing)"	"PUT INTO SERVICE"	"TO APPLY KNOWLEDGE (OBJ) TO THE PROCESS (COB)"	{v}	2,auto-polysemic-3lang;
[đúng]	{}	"aright(icl>how,equ>correctly,ant>incorrectly,com>correct)"	"IN A CORRECT MANNER"	"HE GUESSED RIGHT"	{misc}	2,auto-polysemic-3lang;
[dũng cảm]	{}	"courageous(icl>adj,equ>brave,ant>cowardly)"	"POSSESSING OR DISPLAYING COURAGE"	"A FRANK COURAGEOUS HEART...TRIUMPHED OVER PAIN- WILLIAM WORDSWORTH"	{a}	2,auto-polysemic-3lang;
[dũng cảm đương đầu với]	{}	"stand_up(icl>cause_to_be_upright>do,agt>living_thing,obj>concrete_thing)"	"PUT INTO AN UPRIGHT POSITION"	"WE STOOD UP TO SEE BETTER"	{v}	1,auto-monosemic-1lang;
[dũng cảm]	{}	"intrepid(icl>adj,equ>audacious)"	"INVULNERABLE TO FEAR OR INTIMIDATION"	"INTREPID PIONEERS"	{a}	2,auto-polysemic-3lang;
[dụng cụ cuộn tóc]	{}	"curler(icl>mechanical_device>thing)"	"A MECHANICAL DEVICE CONSISTING OF A CYLINDRICAL TUBE AROUND WHICH THE HAIR IS WOUND TO CURL IT"	"A WOMAN WITH HER HEAD FULL OF CURLERS IS NOT A PRETTY SIGHT"	{n}	2,auto-monosemic-2lang;
[dụng cụ để ghi khí áp]	{}	"barometer(icl>measuring_instrument>thing)"	"AN INSTRUMENT THAT MEASURES ATMOSPHERIC PRESSURE"	""	{n}	2,auto-monosemic-2lang;
[dụng cụ]	{}	"gear(icl>equipment>thing)"	"EQUIPMENT CONSISTING OF MISCELLANEOUS ARTICLES NEEDED FOR A PARTICULAR OPERATION OR SPORT ETC."	"FISHING GEAR; RAIN GEAR; LANDING GEAR"	{n}	2,auto-polysemic-3lang;
[dụng cụ giữ chặt đầu thai nhi trong trường hợp khó sinh]	{}	"forceps(icl>extractor>thing)"	"AN EXTRACTOR CONSISTING OF A PAIR OF PINCERS USED IN MEDICAL TREATMENT (ESPECIALLY FOR THE DELIVERY OF BABIES)"	""	{n}	2,auto-monosemic-2lang;
[dụng cụ]	{}	"implement(icl>instrumentality>thing)"	"INSTRUMENTATION (A PIECE OF EQUIPMENT OR TOOL) USED TO EFFECT AN END"	""	{n}	2,auto-polysemic-3lang;
[dụng cụ]	{}	"instrument(icl>device>thing)"	"A DEVICE THAT REQUIRES SKILL FOR PROPER USE"	""	{n}	2,auto-polysemic-3lang;
[dụng cụ]	{}	"instrument(icl>device>thing,equ>musical_instrument)"	"ANY OF VARIOUS DEVICES OR CONTRIVANCES THAT CAN BE USED TO PRODUCE MUSICAL TONES OR SOUNDS"	""	{n}	2,auto-polysemic-3lang;
[dụng cụ..]	{}	"shed(icl>outbuilding>thing)"	"AN OUTBUILDING WITH A SINGLE STORY"	"USED FOR SHELTER OR STORAGE"	{n}	2,auto-monosemic-2lang;
[dụng cụ]	{}	"tool(icl>implement>thing)"	"AN IMPLEMENT USED IN THE PRACTICE OF A VOCATION"	""	{n}	2,auto-polysemic-3lang;
[dụng cụ]	{}	"utensil(icl>implement>thing)"	"AN IMPLEMENT FOR PRACTICAL USE (ESPECIALLY IN A HOUSEHOLD)"	""	{n}	2,auto-polysemic-3lang;
[đúng đắn]	{}	"accurate(icl>adj,ant>inaccurate)"	"CONFORMING EXACTLY OR ALMOST EXACTLY TO FACT OR TO A STANDARD OR PERFORMING WITH TOTAL ACCURACY"	"AN ACCURATE REPRODUCTION"	{a}	2,auto-polysemic-3lang;
[đứng đắn]	{}	"seriously(icl>how,equ>earnestly)"	"IN A SERIOUS MANNER"	"HE WANTS TO TALK SERIOUSLY WITH HIS SON"	{misc}	2,auto-polysemic-3lang;
[dung dịch kiềm]	{}	"lye(icl>caustic>thing)"	"A STRONG SOLUTION OF SODIUM OR POTASSIUM HYDROXIDE"	""	{n}	2,auto-monosemic-2lang;
[dung dịch; nước]	{}	"liqueur(icl>alcohol>thing)"	"STRONG HIGHLY FLAVORED SWEET LIQUOR USUALLY DRUNK AFTER A MEAL"	""	{n}	2,auto-monosemic-2lang;
[dựng đứng lại]	{}	"refloat(icl>float>do,agt>thing,obj>thing)"	"SET AFLOAT AGAIN"	"REFLOAT A GROUNDED BOAT"	{v}	2,auto-monosemic-2lang;
[dùng]	{}	"employ(icl>do,equ>use,agt>volitional_thing,obj>thing,pur>uw)"	"PUT INTO SERVICE"	"TO EMPLOY A PEN (OBJ) FOR SKETCHING (PUR)"	{v}	2,auto-polysemic-3lang;
[dựng lại nhau]	{}	"redress(icl>change>do,equ>right,agt>thing,obj>thing)"	"MAKE REPARATIONS OR AMENDS FOR"	"RIGHT A WRONGS DONE TO THE VICTIMS OF THE HOLOCAUST"	{v}	2,auto-monosemic-2lang;
[dừng lại]	{}	"stay(icl>stop>do,agt>volitional_thing,obj>process)"	"STOP OR HALT"	"PLEASE, STAY THE BLOODSHED (OBJ)!"	{v}	2,auto-polysemic-3lang;
[đúng lúc]	{}	"opportune(icl>adj,ant>inopportune)"	"SUITABLE OR AT A TIME THAT IS SUITABLE OR ADVANTAGEOUS ESPECIALLY FOR A PARTICULAR PURPOSE"	"AN OPPORTUNE PLACE TO MAKE CAMP"	{a}	2,auto-polysemic-3lang;
[đúng lúc]	{}	"well-timed(icl>adj,equ>timely)"	"DONE OR HAPPENING AT THE APPROPRIATE OR PROPER TIME"	"THE BOOK'S PUBLICATION WAS WELL TIMED"	{a}	2,auto-polysemic-3lang;
[dung lượng]	{}	"capacity(icl>electrical_phenomenon>thing,equ>capacitance)"	"AN ELECTRICAL PHENOMENON WHEREBY AN ELECTRIC CHARGE IS STORED"	""	{n}	2,auto-polysemic-3lang;
[dung lượng]	{}	"volume(icl>property>abstract_thing,equ>magnitude,obj>thing,val>thing)"	"THE PROPERTY OF SOMETHING THAT IS GREAT IN MAGNITUDE"	"VOLUME OF TRAFFIC (AOJ)"	{n}	2,auto-polysemic-3lang;
[dung môi]	{}	"solvent(icl>medium>thing)"	"A LIQUID SUBSTANCE CAPABLE OF DISSOLVING OTHER SUBSTANCES"	"THE SOLVENT DOES NOT CHANGE ITS STATE IN FORMING A SOLUTION"	{n}	2,auto-polysemic-3lang;
[đúng mốt]	{}	"nifty(icl>adj,equ>bang-up)"	"VERY GOOD"	"HE DID A BULLY JOB"	{a}	2,auto-polysemic-3lang;
[đúng nghi lễ]	{}	"kosher(icl>adj)"	"PROPER OR LEGITIMATE"	""	{a}	2,auto-monosemic-2lang;
[dựng ngược cả lên]	{}	"ragged(icl>adj)"	"WORN OUT FROM STRESS OR STRAIN"	"RUN RAGGED"	{a}	2,auto-monosemic-2lang;
[dung nham]	{}	"lava(icl>volcanic_rock>thing)"	"ROCK THAT IN ITS MOLTEN FORM (AS MAGMA) ISSUES FROM VOLCANOS"	"LAVA IS WHAT MAGMA IS CALLED WHEN IT REACHES THE SURFACE"	{n}	3,auto-monosemic-3lang;
[dùng]	{}	"occupy(icl>busy>do,agt>person,obj>person,met>uw)"	"KEEP BUSY WITH"	"SHE BUSIES HERSELF WITH HER BUTTERFLY COLLECTION"	{v}	2,auto-polysemic-3lang;
[dùng]	{}	"occupy(icl>require>be,obj>abstract_thing,aoj>thing)"	"REQUIRE (TIME OR SPACE)"	"THIS HOBBY OCCUPIES ALL OF MY FREE TIME."	{v}	2,auto-polysemic-3lang;
[dùng]	{}	"occupy(icl>reside>be,obj>thing,aoj>thing)"	"LIVE  (IN A CERTAIN PLACE)"	"TO OCCUPY AN APPARTMENT"	{v}	2,auto-polysemic-3lang;
[đứng ở một chỗ]	{}	"stationary(icl>adj)"	"NOT CAPABLE OF BEING MOVED"	"STATIONARY MACHINERY"	{a}	1,auto-monosemic-1lang;
[đứng ra hoà giải]	{}	"intercede(icl>negociate>do,agt>volitional_thing,cag>volitional_thing,pur>thing)"	"ACT BETWEEN PARTIES WITH A VIEW TO RECONCILING DIFFERENCES"	"HE INTERCEDED IN THE FAMILY DISPUTE"	{v}	2,auto-monosemic-2lang;
[dựng]	{}	"raise(icl>multiply>do,obj>quantity)"	"MULTIPLY (A NUMBER) BY ITSELF A SPECIFIED NUMBER OF TIMES"	"8 IS 2 RAISED TO THE POWER 3"	{v}	2,auto-polysemic-3lang;
[đúng]	{}	"right(icl>how,equ>correctly,ant>wrongly,com>right,man<uw)"	"IN A CORRECT MANNER"	"HE GUESSED RIGHT"	{misc}	2,auto-polysemic-3lang;
[đúng thời gian]	{}	"punctual(icl>adj,ant>unpunctual)"	"ACTING OR ARRIVING OR PERFORMED EXACTLY AT THE TIME APPOINTED"	"SHE EXPECTED GUESTS TO BE PUNCTUAL AT MEALS"	{a}	2,auto-monosemic-2lang;
[dung tích]	{}	"capacity(icl>electrical_phenomenon>thing,equ>capacitance)"	"AN ELECTRICAL PHENOMENON WHEREBY AN ELECTRIC CHARGE IS STORED"	""	{n}	2,auto-polysemic-3lang;
[dung tích]	{}	"content(icl>volume>thing,equ>capacity)"	"THE AMOUNT THAT CAN BE CONTAINED"	"THE GAS TANK HAS A CAPACITY OF 12 GALLONS"	{n}	2,auto-polysemic-3lang;
[dung tích]	{}	"volume(icl>property>abstract_thing,equ>magnitude,obj>thing,val>thing)"	"THE PROPERTY OF SOMETHING THAT IS GREAT IN MAGNITUDE"	"VOLUME OF TRAFFIC (AOJ)"	{n}	2,auto-polysemic-3lang;
[dùng]	{}	"use(icl>activity>thing)"	"THE ACT OF USING"	"HE WARNED AGAINST THE USE OF NARCOTIC DRUGS"	{n}	2,auto-polysemic-3lang;
[dùng]	{}	"use(icl>advantage>do,cob>thing,agt>volitional_thing,obj>thing,pur>thing)"	"SEEK OR ACHIEVE AN ADVANTAGE"	"SHE (AGT) USES HER INFLUENTIAL FRIENDS (OBJ) TO GET (PUR) JOBS"	{v}	2,auto-polysemic-3lang;
