[bão táp]	{n}	"storm(icl>atmospheric_phenomenon>thing)"	"A VIOLENT WEATHER CONDITION WITH WINDS 64-72 KNOTS (11 ON THE BEAUFORT SCALE) AND PRECIPITATION AND THUNDER AND LIGHTENING"	""	{n}	2,auto-polysemic-3lang;
[bảo thủ]	{a}	"conservative(icl>adj,ant>liberal)"	"RESISTANT TO CHANGE"	""	{a}	2,auto-polysemic-3lang;
[báo thù]	{v}	"avenge(icl>punish>do,equ>revenge,rsn>thing,agt>volitional_thing,obj>thing,rec>volitional_thing)"	"TAKE REVENGE FOR A PERCEIVED WRONG"	"HE WANTS TO AVENGE THE MURDER OF HIS BROTHER"	{v}	2,auto-polysemic-3lang;
[báo thù]	{v}	"revenge(icl>punish>do,agt>volitional_thing,obj>thing,rec>volitional_thing)"	"TAKE REVENGE FOR A PERCEIVED WRONG"	"HE WANTS TO AVENGE THE MURDER OF HIS BROTHER"	{v}	2,auto-polysemic-3lang;
[bảo thủ ý kiến của mình]	{a}	"self-opinionated(icl>adj,equ>opinionated)"	"OBSTINATE IN YOUR OPINIONS"	""	{a}	1,auto-monosemic-1lang;
[bao vây]	{v}	"beleaguer(icl>torment>do,equ>tease,agt>thing,obj>thing)"	"ANNOY PERSISTENTLY"	"THE CHILDREN TEASED THE BOY BECAUSE OF HIS STAMMER"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{a}	"protective(icl>adj,ant>unprotective)"	"INTENDED OR ADAPTED TO AFFORD PROTECTION OF SOME KIND"	"A PROTECTIVE COVERING"	{a}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"defend(icl>argue>do,equ>support)"	"SPEAK IN DEFENSE OF"	"TO DEFEND THE GENERAL PRINCIPLES"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"defend(icl>fight>do,equ>protect)"	"PROTECT AGAINST AN ATTACK"	"TO DEFEND ONESELF FROM A DOG WITH A STICK"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"guard(icl>watch>do,equ>protect,agt>living_thing,obj>thing,cag>thing)"	"WATCH OVER"	"TO GUARD SMB. (OBJ) AGAINST WIND AND RAIN (CAG)"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"maintain(icl>keep_up>do,agt>thing,obj>uw,met>uw)"	"KEEP IN SAFETY AND PROTECT FROM HARM, DECAY, LOSS, OR DESTRUCTION"	"TO MAINTAIN MACHINERY"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"preserve(icl>protect>do,agt>thing,obj>thing,cag>uw)"	"PROTECT FROM HARM OR DESTRUCTION"	"GOD (AGT) PRESERVED ME (OBJ) FROM SUCH A FATE (CAG)!"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"protect(icl>assist>do,agt>thing,obj>thing)"	"USE TARIFFS TO FAVOR DOMESTIC INDUSTRY"	""	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"protect(icl>do,equ>defend,rsn>thing,agt>thing,obj>thing,met>thing)"	"SHIELD FROM DANGER, INJURY, DESTRUCTION, OR DAMAGE"	"THE COVER PROTECTS THE MACHINE FROM DUST."	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"safeguard(icl>do,agt>thing,obj>thing,cag>thing)"	"MAKE SAFE"	"CURRENT TECHNIQUES ARE NOT ENOUGH TO SAFEGUARD AGAINS ID THEFT"	{v}	2,auto-polysemic-3lang;
[bảo vệ]	{v}	"safeguard(icl>escort>do,agt>thing,obj>thing)"	"ESCORT SAFELY"	""	{v}	2,auto-polysemic-3lang;
[báo]	{v}	"notify(icl>inform>do,agt>person,obj>uw,rec>person)"	"INFORM (SOMEBODY) OF SOMETHING"	"NOTIFY SMB. (REC) OF A DECISION (OBJ)"	{v}	2,auto-polysemic-3lang;
[bari]	{n}	"barium(icl>metallic_element>thing)"	"A SOFT SILVERY METALLIC ELEMENT OF THE ALKALI EARTH GROUP"	"FOUND IN BARITE"	{n}	2,auto-monosemic-2lang;
[bắt buộc]	{a}	"compulsory(icl>adj)"	"REQUIRED BY RULE"	"IN MOST SCHOOLS PHYSICAL EDUCATION IS COMPULSORY"	{a}	2,auto-polysemic-3lang;
[bắt buộc]	{v}	"force(icl>cause>do,equ>compel,agt>thing,obj>thing,gol>uw)"	"TO CAUSE TO DO THROUGH PRESSURE OR NECESSITY, BY PHYSICAL, MORAL OR INTELLECTUAL MEANS"	"SHE (AGT) FORCED HIM (OBJ) TO TAKE (GOL) A JOB IN THE CITY"	{v}	2,auto-polysemic-3lang;
[bắt buộc]	{v}	"obligate(icl>induce>do,equ>compel,agt>thing,obj>thing)"	"FORCE OR COMPEL SOMEBODY TO DO SOMETHING"	"WE COMPEL ALL STUDENTS TO FILL OUT THIS FORM"	{v}	2,auto-polysemic-3lang;
[bắt chước]	{v}	"copy(icl>duplicate>occur,equ>replicate,obj>thing)"	"REPRODUCE OR MAKE AN EXACT COPY OF"	"COPY THE GENETIC INFORMATION"	{v}	2,auto-polysemic-3lang;
[bắt chước]	{v}	"mimic(icl>imitate>do,agt>thing,obj>thing)"	"IMITATE (A PERSON OR MANNER), ESPECIALLY FOR SATIRICAL EFFECT"	"THE ACTOR MIMICKED THE PRESIDENT VERY ACCURATELY"	{v}	2,auto-polysemic-3lang;
[bất đẳng thức]	{n}	"inequality(icl>difference>thing,ant>equality)"	"LACK OF EQUALITY"	"THE GROWING INEQUALITY BETWEEN RICH AND POOR"	{n}	2,auto-monosemic-2lang;
[bắt đầu]	{v}	"begin(icl>be,obj>thing,aoj>thing)"	"COME FIRST"	"THE NUMBER (AOJ) 'ONE' BEGINS THE SEQUENCE (OBJ)"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"begin(icl>do,cob>uw,tmf>uw,obj>uw)"	"START DOING"	"TO BEGIN THE WORK (OBJ) WITH THE IDENTIFICATION (COB) OF NEEDS"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"begin(icl>occur,cob>uw,tim>uw,obj>thing)"	"HAVE A BEGINNING IN A TEMPORAL OR EVALUATIVE SENSE"	"THE WAR BEGAN IN 1939 (TMF) WITH GERMANY'S INVASION (COB) OF POLAND"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"commence(icl>do,equ>begin,tim>time,agt>thing,obj>uw)"	"TO TAKE FIRST STEP IN DOING SOMETHING"	"THE PLANES (AGT) COMMENCED BOMBING (OBJ) AT MIDNIGHT (TIM)"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"commence(icl>occur,equ>begin,cob>uw,tmf>uw,obj>thing)"	"TO EXIST OR OPERATE SINCE"	"THE COURSE (OBJ) COMMENCES WITH A ONE WEEK INTRODUCTION (COB)"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"start(icl>be,aoj>thing,plc>uw)"	"HAVE A BEGINNING"	"PRICES FOR THESE HOMES START AT $250,000"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"start(icl>begin>do,src>uw,agt>thing,obj>uw)"	"BEGIN TO DO SOMETHING"	"THE BABY (AGT) STARTED CRYING (OBJ)"	{v}	2,auto-polysemic-3lang;
[bắt đầu]	{v}	"start(icl>cause>do,src>uw,agt>thing,obj>thing)"	"CAUSE TO BEGIN"	"I (AGT) STARTED A FIRE (OBJ) TO WARM THE PLACE UP"	{v}	2,auto-polysemic-3lang;
[bát đĩa bằng bạc]	{n}	"silverware(icl>tableware>thing)"	"TABLEWARE MADE OF SILVER OR SILVER PLATE OR PEWTER OR STAINLESS STEEL"	""	{n}	2,auto-monosemic-2lang;
[bát đĩa]	{n}	"crockery(icl>tableware>thing)"	"TABLEWARE (EATING AND SERVING DISHES) COLLECTIVELY"	""	{n}	3,auto-monosemic-3lang;
[bất diệt]	{a}	"deathless(icl>adj)"	"NEVER DYING"	"HIS UNDYING FAME"	{a}	2,auto-polysemic-3lang;
[bất diệt]	{a}	"immortal(icl>adj,ant>mortal)"	"NOT SUBJECT TO DEATH"	""	{a}	2,auto-polysemic-3lang;
[bất động]	{a}	"motionless(icl>adj,equ>inactive)"	"NOT IN PHYSICAL MOTION"	"THE INERTIA OF AN OBJECT AT REST"	{a}	2,auto-polysemic-3lang;
[bất động sản]	{a}	"immovable(icl>adj)"	"NOT ABLE OR INTENDED TO BE MOVED"	"THE IMMOVABLE HILLS"	{a}	2,auto-polysemic-3lang;
[bắt gặp]	{v}	"find(icl>consider>do,equ>decide,cob>thing,agt>thing,obj>thing)"	"MAKE A PERSONAL JUDGEMENT ABOUT"	"I (AGT) FOUND THE MOVIE (OBJ) ENTERTAINING (COB)"	{v}	2,auto-polysemic-3lang;
[bắt gặp]	{v}	"find(icl>do,equ>self-actualize,agt>person,obj>person,scn>thing)"	"ACCEPT AND MAKE USE OF ONE'S PERSONALITY, ABILITIES, AND SITUATION"	"MY SON WENT TO BERKELEY TO FIND HIMSELF (OBJ)"	{v}	2,auto-polysemic-3lang;
[bắt gặp]	{v}	"find(icl>get>do,agt>person,obj>abstract_thing)"	"OBTAIN THROUGH EFFORT OR MANAGEMENT"	"SHE (AGT) FOUND THE TIME AND ENERGY (OBJ) TO TAKE CARE OF HER AGING PARENTS"	{v}	2,auto-polysemic-3lang;
[ba tháng]	{n}	"quarter(icl>time_period>thing)"	"A FOURTH PART OF A YEAR"	"UNEMPLOYMENT FELL DURING THE LAST QUARTER"	{n}	2,auto-polysemic-3lang;
[bất hạnh]	{n}	"adversity(icl>misfortune>thing)"	"A STROKE OF ILL FORTUNE"	"A CALAMITOUS EVENT"	{n}	2,auto-polysemic-3lang;
[bất hợp pháp]	{a}	"illegal(icl>adj,ant>legal)"	"PROHIBITED BY LAW OR BY OFFICIAL OR ACCEPTED RULES"	"AN ILLEGAL CHESS MOVE"	{a}	2,auto-polysemic-3lang;
[bất hợp pháp]	{a}	"unlawful(icl>adj,ant>lawful)"	"CONTRARY TO OR PROHIBITED BY OR DEFIANT OF LAW"	"UNLAWFUL MEASURES"	{a}	2,auto-polysemic-3lang;
[bất hủ]	{a}	"immortal(icl>adj,ant>mortal)"	"NOT SUBJECT TO DEATH"	""	{a}	2,auto-polysemic-3lang;
[bất khả xâm phạm]	{n}	"immunity(icl>state>abstract_thing,com>right,obj>thing,aoj>thing)"	"OF LIBERTIES AND RIGHTS"	"IMMUNITY FROM PROSECUTION (OBJ)"	{n}	2,auto-polysemic-3lang;
[bắt lấy]	{v}	"grab(icl>fascinate>occur,equ>seize,cob>person,obj>thing)"	"THIS STORY WILL GRAB YOU"	"CAPTURE THE ATTENTION OR IMAGINATION OF"	{v}	2,auto-polysemic-3lang;
[bất lực]	{a}	"helpless(icl>adj)"	"UNABLE TO FUNCTION"	"WITHOUT HELP"	{a}	2,auto-polysemic-3lang;
[bất lương]	{a}	"dishonest(icl>adj,ant>honest)"	"DECEPTIVE OR FRAUDULENT"	"DISPOSED TO CHEAT OR DEFRAUD OR DECEIVE"	{a}	2,auto-polysemic-3lang;
[bất ngờ]	{a}	"abrupt(icl>adj)"	"EXCEEDINGLY SUDDEN AND UNEXPECTED"	"CAME TO AN ABRUPT STOP"	{a}	2,auto-polysemic-3lang;
[bất ngờ]	{a}	"accidental(icl>adj)"	"OCCURRING OR APPEARING OR SINGLED OUT BY CHANCE"	"THEIR ACCIDENTAL MEETING LED TO A RENEWAL OF THEIR FRIENDSHIP"	{a}	2,auto-polysemic-3lang;
[bất ngờ]	{n}	"surprise(icl>change>thing)"	"A SUDDEN UNEXPECTED EVENT"	""	{n}	2,auto-polysemic-3lang;
[bà trợ tế]	{n}	"deaconess(icl>deacon>thing)"	"A WOMAN DEACON"	""	{n}	1,auto-monosemic-1lang;
[bất thường]	{a}	"unusual(icl>adj)"	"NOT COMMONLY ENCOUNTERED"	"TWO-CAREER FAMILIES ARE NO LONGER UNUSUAL"	{a}	2,auto-polysemic-3lang;
[bất thường]	{a}	"unwonted(icl>adj)"	"OUT OF THE ORDINARY"	"AN UNWONTED SOFTNESS IN HER FACE"	{a}	2,auto-polysemic-3lang;
[bất tiện]	{a}	"uncomfortable(icl>adj,ant>comfortable)"	"PROVIDING OR EXPERIENCING PHYSICAL DISCOMFORT"	"AN UNCOMFORTABLE CHAIR"	{a}	2,auto-polysemic-3lang;
[bất tử]	{a}	"deathless(icl>adj)"	"NEVER DYING"	"HIS UNDYING FAME"	{a}	2,auto-polysemic-3lang;
[bất tử]	{a}	"immortal(icl>adj,ant>mortal)"	"NOT SUBJECT TO DEATH"	""	{a}	2,auto-polysemic-3lang;
[bá tước]	{n}	"count(icl>lord>thing)"	"A NOBLEMAN (IN VARIOUS COUNTRIES) HAVING RANK EQUAL TO A BRITISH EARL"	""	{n}	2,auto-polysemic-3lang;
[bắt]	{v}	"arrest(icl>collar>do,rsn>thing,agt>volitional_thing,obj>person)"	"TAKE INTO CUSTODY"	"THE POLICE NABBED HIM (OBJ) FOR CARELESS DRIVING (RSN)"	{v}	2,auto-polysemic-3lang;
[bầu]	{n}	"ovary(icl>reproductive_structure>thing)"	"THE ORGAN THAT BEARS THE OVULES OF A FLOWER"	""	{n}	2,auto-polysemic-3lang;
[bầu trời]	{n}	"heaven(icl>imaginary_place>thing,ant>hell)"	"THE ABODE OF GOD AND THE ANGELS"	""	{n}	2,auto-polysemic-3lang;
[bầu trời]	{n}	"sky(icl>atmosphere>thing)"	"THE ATMOSPHERE AND OUTER SPACE AS VIEWED FROM THE EARTH"	""	{n}	2,auto-polysemic-3lang;
[bả vai]	{n}	"scapula(icl>bone>thing)"	"EITHER OF TWO FLAT TRIANGULAR BONES ONE ON EACH SIDE OF THE SHOULDER IN HUMAN BEINGS"	""	{n}	2,auto-monosemic-2lang;
[bày biện đồ đạc]	{v}	"furnish(icl>provide>do,cob>furniture,agt>thing,obj>place)"	"PROVIDE OR EQUIP WITH FURNITURE"	"THEY (AGT) FURNISHED THE ROOM (OBJ) WITH VERY EXPENSIVE TABLES (COB), CHAIRS, AND DRAPES"	{v}	2,auto-monosemic-2lang;
[bầy bò sữa]	{n}	"dairy(icl>farm>thing)"	"A FARM WHERE DAIRY PRODUCTS ARE PRODUCED"	""	{n}	1,auto-monosemic-1lang;
[bây giờ]	{misc}	"now(icl>how)"	"AT THIS POINT IN THE NARRATION OF A SERIES OF PAST EVENTS"	"THEY ARE NOW ABROAD"	{misc}	2,auto-polysemic-3lang;
[bây giờ]	{misc}	"now(icl>how,equ>nowadays)"	"IN THESE TIMES"	"ALMOST EVERY HOME NOW HAS TELEVISION"	{misc}	2,auto-polysemic-3lang;
[bây giờ]	{misc}	"now(icl>how,tim<uw,obj>uw)"	"AS A CONSEQUENCE OF THE FACT"	"NOW THAT THE SCHOOL YEAR IS OVER, I'M GOING TO RELAX."	{misc}	2,auto-polysemic-3lang;
[bầy]	{n}	"colony(icl>body>thing)"	"A BODY OF PEOPLE WHO SETTLE FAR FROM HOME BUT MAINTAIN TIES WITH THEIR HOMELAND"	"INHABITANTS REMAIN NATIONALS OF THEIR HOME STATE BUT ARE NOT LITERALLY UNDER THE HOME STATE'S SYSTEM OF GOVERNMENT"	{n}	2,auto-polysemic-3lang;
[bầy]	{n}	"colony(icl>geographical_area>thing)"	"A GEOGRAPHICAL AREA POLITICALLY CONTROLLED BY A DISTANT COUNTRY"	""	{n}	2,auto-polysemic-3lang;
[bầy]	{n}	"pack(icl>animal_group>thing)"	"A GROUP OF HUNTING ANIMALS"	""	{n}	2,auto-polysemic-3lang;
[bẫy]	{n}	"trap(icl>device>thing)"	"A DEVICE IN WHICH SOMETHING (USUALLY AN ANIMAL) CAN BE CAUGHT AND PENNED"	""	{n}	2,auto-polysemic-3lang;
[bé]	{a}	"small(icl>adj,ant>large)"	"LIMITED OR BELOW AVERAGE IN NUMBER OR QUANTITY OR MAGNITUDE OR EXTENT"	"A SMALL CAR"	{a}	2,auto-polysemic-3lang;
[bé]	{a}	"small(icl>adj,equ>minor)"	"LIMITED IN SIZE OR SCOPE"	"A SMALL BUSINESS"	{a}	2,auto-polysemic-3lang;
[bè bè chắc nịch]	{a}	"stocky(icl>adj,equ>compact)"	"HEAVY AND COMPACT IN FORM OR STATURE"	"STOCKY LEGS"	{a}	1,auto-monosemic-1lang;
[bẻ cong]	{v}	"bend(icl>cause>do,agt>thing,obj>thing,ins>thing)"	"Cause (a plastic object) to assume a crooked or angular form"	"BEND THE ROD"	{v}	2,auto-polysemic-3lang;
[bẻ cong]	{v}	"bend(icl>flex>do,agt>volitional_thing)"	"BEND A JOINT"	"BEND YOUR KNEES"	{v}	2,auto-polysemic-3lang;
[bề dày]	{n}	"thickness(icl>dimension>thing,ant>thinness)"	"THE DIMENSION THROUGH AN OBJECT AS OPPOSED TO ITS LENGTH OR WIDTH"	""	{n}	2,auto-polysemic-3lang;
[bẻ gãy]	{v}	"break(icl>be_damaged>occur,obj>thing,gol>thing)"	"STOP OPERATING OR FUNCTIONING"	"THE COFFEE MAKER BROKE"	{v}	2,auto-polysemic-3lang;
[bẻ gãy]	{v}	"break(icl>crack>occur,com>voice,rsn>thing,obj>thing)"	"MUTATION OF THE MALE VOICE IN PUBERTY"	"HIS VOICE IS BREAKING - HE SHOULD NO LONGER SING IN THE CHOIR"	{v}	2,auto-polysemic-3lang;
[bẻ gãy]	{v}	"break(icl>damage>do,agt>thing,obj>thing,ins>thing)"	"RENDER INOPERABLE OR INEFFECTIVE"	"YOU BROKE THE ALARM CLOCK WHEN YOU TRIED TO CHANGE THE TIME"	{v}	2,auto-polysemic-3lang;
[bẻ gãy]	{v}	"break(icl>split>do,plf>thing,agt>thing,obj>thing)"	"BREAK A PIECE FROM A WHOLE"	"BREAK A BRANCH FROM A TREE"	{v}	2,auto-polysemic-3lang;
[bè gỗ]	{n}	"catamaran(icl>sailboat>thing)"	"A SAILBOAT WITH TWO PARALLEL HULLS HELD TOGETHER BY SINGLE DECK"	""	{n}	1,auto-monosemic-1lang;
[bể kính]	{n}	"aquarium(icl>vivarium>thing)"	"A TANK OR POOL OR BOWL FILLED WITH WATER FOR KEEPING LIVE FISH AND UNDERWATER ANIMALS"	""	{n}	2,auto-monosemic-2lang;
[bề mặt]	{n}	"area(icl>extent>abstract_thing,obj>thing)"	"THE EXTENT OF A 2-DIMENSIONAL SURFACE ENCLOSED WITHIN A BOUNDARY"	"THE AREA OF A RECTANGLE"	{n}	2,auto-polysemic-3lang;
[bên]	{a}	"lateral(icl>adj)"	"LYING AWAY FROM THE MEDIAN AND SAGITTAL PLANE OF A BODY"	"LATERAL LEMNISCUS"	{a}	2,auto-polysemic-3lang;
[bên bát]	{n}	"starboard(icl>side>thing,ant>larboard)"	"THE RIGHT SIDE OF A SHIP OR AIRCRAFT TO SOMEONE FACING THE BOW OR NOSE"	""	{n}	2,auto-monosemic-2lang;
[bền bỉ]	{a}	"dogged(icl>adj)"	"STUBBORNLY UNYIELDING"	"DOGGED PERSISTENCE"	{a}	2,auto-polysemic-3lang;
[bề ngoài]	{a}	"exterior(icl>adj,ant>interior)"	"SITUATED IN OR SUITABLE FOR THE OUTDOORS OR OUTSIDE OF A BUILDING"	"AN EXTERIOR SCENE"	{a}	2,auto-polysemic-3lang;
[bề ngoài]	{n}	"appearance(icl>quality>thing)"	"OUTWARD OR VISIBLE ASPECT OF A PERSON OR THING"	""	{n}	2,auto-polysemic-3lang;
[bề ngoài]	{n}	"aspect(icl>grammatical_relation>thing)"	"THE BEGINNING OR DURATION OR COMPLETION OR REPETITION OF THE ACTION OF A VERB"	""	{n}	2,auto-polysemic-3lang;
[bề ngoài]	{n}	"look(icl>appearance>thing)"	"PHYSICAL APPEARANCE"	"I DON'T LIKE THE LOOKS OF THIS PLACE"	{n}	2,auto-polysemic-3lang;
[bệnh ăn sâu]	{a}	"deep-seated(icl>adj,equ>deep-rooted)"	"(USED ESPECIALLY OF IDEAS OR PRINCIPLES) DEEPLY ROOTED"	"FIRMLY FIXED OR HELD"	{a}	1,auto-monosemic-1lang;
[bệnh bạch cầu]	{n}	"leukemia(icl>cancer>thing)"	"MALIGNANT NEOPLASM OF BLOOD-FORMING TISSUES"	"CHARACTERIZED BY ABNORMAL PROLIFERATION OF LEUKOCYTES"	{n}	2,auto-monosemic-2lang;
[bệnh bại liệt trẻ em]	{n}	"poliomyelitis(icl>infectious_disease>thing)"	"AN ACUTE VIRAL DISEASE MARKED BY INFLAMMATION OF NERVE CELLS OF THE BRAIN STEM AND SPINAL CORD"	""	{n}	2,auto-monosemic-2lang;
[bệnh dịch tả]	{n}	"cholera(icl>infectious_disease>thing)"	"AN ACUTE INTESTINAL INFECTION CAUSED BY INGESTION OF CONTAMINATED WATER OR FOOD"	""	{n}	2,auto-monosemic-2lang;
[bệnh hoạn]	{a}	"diseased(icl>adj)"	"CAUSED BY OR ALTERED BY OR MANIFESTING DISEASE OR PATHOLOGY"	"DISEASED TONSILS"	{a}	2,auto-polysemic-3lang;
[bệnh hoạn]	{a}	"morbid(icl>adj,equ>diseased)"	"CAUSED BY OR ALTERED BY OR MANIFESTING DISEASE OR PATHOLOGY"	"A MORBID GROWTH"	{a}	2,auto-polysemic-3lang;
[bệnh hoạn]	{a}	"sick(icl>adj,equ>ill,ant>well)"	"AFFECTED BY AN IMPAIRMENT OF NORMAL PHYSICAL OR MENTAL FUNCTION"	"ILL FROM THE MONOTONY OF HIS SUFFERING"	{a}	2,auto-polysemic-3lang;
[bệnh hoang tưởng]	{n}	"paranoia(icl>psychosis>thing)"	"A PSYCHOLOGICAL DISORDER CHARACTERIZED BY DELUSIONS OF PERSECUTION OR GRANDEUR"	""	{n}	2,auto-monosemic-2lang;
[bệnh học]	{n}	"pathology(icl>ill_health>thing)"	"ANY DEVIATION FROM A HEALTHY OR NORMAL CONDITION"	""	{n}	2,auto-polysemic-3lang;
[bệnh học]	{n}	"pathology(icl>medical_science>thing)"	"THE BRANCH OF MEDICAL SCIENCE THAT STUDIES THE CAUSES AND NATURE AND EFFECTS OF DISEASES"	""	{n}	2,auto-polysemic-3lang;
[bệnh hủi]	{n}	"leprosy(icl>infectious_disease>thing)"	"CHRONIC GRANULOMATOUS COMMUNICABLE DISEASE OCCURRING IN TROPICAL AND SUBTROPICAL REGIONS"	"CHARACTERIZED BY INFLAMED NODULES BENEATH THE SKIN AND WASTING OF BODY PARTS"	{n}	2,auto-monosemic-2lang;
[bệnh mục xương]	{n}	"caries(icl>decay>thing,equ>cavity)"	"SOFT DECAYED AREA IN A TOOTH"	"PROGRESSIVE DECAY CAN LEAD TO THE DEATH OF A TOOTH"	{n}	1,auto-monosemic-1lang;
[bệnh]	{n}	"complaint(icl>disorder>thing,equ>ailment)"	"AN OFTEN PERSISTENT BODILY DISORDER OR DISEASE"	"A CAUSE FOR COMPLAINING"	{n}	2,auto-polysemic-3lang;
[bệnh]	{n}	"disease(icl>illness>thing)"	"AN IMPAIRMENT OF HEALTH OR A CONDITION OF ABNORMAL FUNCTIONING"	""	{n}	2,auto-polysemic-3lang;
[bệnh]	{n}	"illness(icl>ill_health>thing,ant>wellness)"	"IMPAIRMENT OF NORMAL PHYSIOLOGICAL FUNCTION AFFECTING PART OR ALL OF AN ORGANISM"	""	{n}	2,auto-polysemic-3lang;
[bệnh]	{n}	"sickness(icl>defectiveness>thing)"	"DEFECTIVENESS OR UNSOUNDNESS"	"DRUGS HAVE BECOME A SICKNESS THEY CANNOT CURE"	{n}	2,auto-polysemic-3lang;
[bệnh]	{n}	"sickness(icl>ill_health>thing,equ>illness,ant>wellness)"	"IMPAIRMENT OF NORMAL PHYSIOLOGICAL FUNCTION AFFECTING PART OR ALL OF AN ORGANISM"	""	{n}	2,auto-polysemic-3lang;
[bệnh phong]	{n}	"leprosy(icl>infectious_disease>thing)"	"CHRONIC GRANULOMATOUS COMMUNICABLE DISEASE OCCURRING IN TROPICAL AND SUBTROPICAL REGIONS"	"CHARACTERIZED BY INFLAMED NODULES BENEATH THE SKIN AND WASTING OF BODY PARTS"	{n}	2,auto-monosemic-2lang;
[bệnh sởi]	{n}	"measles(icl>contagious_disease>thing)"	"AN ACUTE AND HIGHLY CONTAGIOUS VIRAL DISEASE MARKED BY DISTINCT RED SPOTS FOLLOWED BY A RASH"	"OCCURS PRIMARILY IN CHILDREN"	{n}	2,auto-monosemic-2lang;
[bệnh sùi gốc]	{n}	"hernia(icl>rupture>thing)"	"RUPTURE IN SMOOTH MUSCLE TISSUE THROUGH WHICH A BODILY STRUCTURE PROTRUDES"	""	{n}	2,auto-monosemic-2lang;
[bệnh tả]	{n}	"cholera(icl>infectious_disease>thing)"	"AN ACUTE INTESTINAL INFECTION CAUSED BY INGESTION OF CONTAMINATED WATER OR FOOD"	""	{n}	2,auto-monosemic-2lang;
[bệnh thái nhân cách]	{n}	"psychopathy(icl>psychological_state>thing,equ>mental_illness,ant>mental_health)"	"ANY DISEASE OF THE MIND"	"THE PSYCHOLOGICAL STATE OF SOMEONE WHO HAS EMOTIONAL OR BEHAVIORAL PROBLEMS SERIOUS ENOUGH TO REQUIRE PSYCHIATRIC INTERVENTION"	{n}	2,auto-monosemic-2lang;
[bệnh thuỷ đậu]	{n}	"varicella(icl>pox>thing,equ>chickenpox)"	"AN ACUTE CONTAGIOUS DISEASE CAUSED BY HERPES VARICELLA ZOSTER VIRUS"	"CAUSES A RASH OF VESICLES ON THE FACE AND BODY"	{n}	2,auto-monosemic-2lang;
[bệnh viêm cuống phổi]	{n}	"bronchitis(icl>respiratory_disease>thing)"	"INFLAMMATION OF THE MEMBRANES LINING THE BRONCHIAL TUBES"	""	{n}	2,auto-monosemic-2lang;
[bệnh viêm phế quản]	{n}	"bronchitis(icl>respiratory_disease>thing)"	"INFLAMMATION OF THE MEMBRANES LINING THE BRONCHIAL TUBES"	""	{n}	2,auto-monosemic-2lang;
[bệnh viện]	{n}	"infirmary(icl>medical_building>thing,equ>hospital)"	"A HEALTH FACILITY WHERE PATIENTS RECEIVE TREATMENT"	""	{n}	2,auto-polysemic-3lang;
[bên ngoài]	{a}	"exterior(icl>adj,ant>interior)"	"SITUATED IN OR SUITABLE FOR THE OUTDOORS OR OUTSIDE OF A BUILDING"	"AN EXTERIOR SCENE"	{a}	2,auto-polysemic-3lang;
[bên ngoài]	{a}	"external(icl>adj,ant>internal)"	"HAPPENING OR ARISING OR LOCATED OUTSIDE OR BEYOND SOME LIMITS OR ESPECIALLY SURFACE"	"THE EXTERNAL AUDITORY CANAL"	{a}	2,auto-polysemic-3lang;
[bẹn]	{n}	"groin(icl>area>thing)"	"THE CREASE AT THE JUNCTION OF THE INNER PART OF THE THIGH WITH THE TRUNK TOGETHER WITH THE ADJACENT REGION AND OFTEN INCLUDING THE EXTERNAL GENITALS"	""	{n}	2,auto-polysemic-3lang;
[bệ]	{n}	"pedestal(icl>support>thing,equ>base)"	"A SUPPORT OR FOUNDATION"	"THE BASE OF THE LAMP"	{n}	2,auto-polysemic-3lang;
[bè]	{n}	"raft(icl>float>thing)"	"A FLAT FLOAT (USUALLY MADE OF LOGS OR PLANKS) THAT CAN BE USED FOR TRANSPORT OR AS A PLATFORM FOR SWIMMERS"	""	{n}	2,auto-polysemic-3lang;
[bệ]	{n}	"stand(icl>support>thing,equ>base)"	"A SUPPORT OR FOUNDATION"	"THE BASE OF THE LAMP"	{n}	2,auto-polysemic-3lang;
[bệ]	{n}	"stand(icl>support>thing,equ>rack)"	"A SUPPORT FOR DISPLAYING VARIOUS ARTICLES"	"THE NEWSPAPERS WERE ARRANGED ON A RACK"	{n}	2,auto-polysemic-3lang;
[bể nuôi cá]	{n}	"aquarium(icl>vivarium>thing)"	"A TANK OR POOL OR BOWL FILLED WITH WATER FOR KEEPING LIVE FISH AND UNDERWATER ANIMALS"	""	{n}	2,auto-monosemic-2lang;
